Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
95787,31xv37vtT5vBaUobDofU1T,Antonio Cartagena,"Salsamaniacos de Corazón, Vol. 2",Y Que Tiene Él,28,276893,False,0.685,0.837,8,-5.116,1,0.051,0.209,0.00453,0.143,0.964,80.614,4,salsa
40901,327HwprnUtanGtxIE2boyd,Mauro Henrique;Scatolove,O Tiro,O Tiro,38,230400,False,0.582,0.792,4,-3.908,0,0.056,0.207,0.0,0.0997,0.195,94.946,4,gospel
50335,329VtiB6sfTWYTL9ol6fjG,Almafuerte,Del Entorno,Hombre Peste,25,161626,False,0.276,0.949,4,-3.486,0,0.108,0.000167,1.77e-06,0.581,0.326,93.443,4,heavy-metal
76524,329q89WEzxSO0TQ0AA2WC7,Lara Fabian,Nue,Je Suis Mon Coeur,22,346840,False,0.303,0.187,8,-12.192,0,0.0332,0.96,0.000479,0.0975,0.0477,86.147,4,opera
80923,32DWojMZeZebVrfBkhAkKy,A.R. Rahman;Shreya Ghoshal;Uday Mazumdar,Guru (Original Motion Picture Soundtrack),Barso Re,57,329600,False,0.879,0.487,0,-9.441,1,0.148,0.337,0.000284,0.0706,0.338,116.991,4,pop-film
51009,32FVH23yFXr8Z0sfjRw4It,AP Dhillon,Two Hearts Never Break The Same,Wo Noor,72,199420,False,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4,hip-hop
81104,32FVH23yFXr8Z0sfjRw4It,AP Dhillon,Two Hearts Never Break The Same,Wo Noor,72,199420,False,0.761,0.554,1,-8.119,0,0.0854,0.193,0.00844,0.0802,0.555,92.52,4,pop
75558,32Fhg0esW2uw6ecX2xz1Ks,Karunesh,Nirvana Cafe,Keeper of Mystery,41,336866,False,0.567,0.666,7,-10.523,0,0.0299,0.606,0.949,0.0908,0.328,146.006,4,new-age
99437,32Gf5A7Hr8RdgggXG0Fdks,Bryan Adams,18 Til I Die,Have You Ever Really Loved A Woman?,71,291666,False,0.57,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,3,singer-songwriter
102434,32Gf5A7Hr8RdgggXG0Fdks,Bryan Adams,18 Til I Die,Have You Ever Really Loved A Woman?,71,291666,False,0.57,0.478,7,-10.185,1,0.0322,0.536,1.33e-05,0.0931,0.358,145.517,3,songwriter
111123,32HnpHOQjhWREkRYXVTUYc,Quantic,Magnetica,Painting Silhouettes,57,202466,False,0.635,0.522,6,-12.487,0,0.0371,0.444,0.353,0.118,0.491,92.903,4,trip-hop
37934,32IGREEfY97uQ19npMKIlO,Mainstreet;Azevedo;PL Quest;Orochi;Shenlong;Kizzy,Assault (Quarentena),Assault (Quarentena),43,254608,True,0.629,0.44,7,-5.801,1,0.0624,0.00944,0.0,0.106,0.102,114.905,4,funk
70929,32JCdFUWg4FoFQ4Mdc4v5o,陳芬蘭,金曲當年情 : 世紀國語經典精選第二集,我沒有騙你,23,216840,False,0.325,0.314,10,-9.064,0,0.0302,0.864,3.23e-05,0.0824,0.164,107.092,4,mandopop
81009,32LKwbmh6yVsWoRRF8DIvf,Pav Dharia,Na Ja,Na Ja,76,208000,False,0.772,0.649,2,-6.411,1,0.143,0.0724,0.0,0.0761,0.824,90.072,4,pop
95665,32LcwEX4dqPMgBYFvucOzk,Dimension Latina,Las Estrellas De Dimensión Latina En New York,Quisiera Saber,28,198751,False,0.636,0.848,5,-5.752,1,0.047,0.407,0.00382,0.0696,0.958,108.637,4,salsa
79758,32M1PQzEcQ3QayteUcZDrD,Frode Gjermundsen,Dans,Dans,57,142124,False,0.418,0.115,0,-28.377,1,0.0507,0.99,0.954,0.088,0.193,176.005,4,piano
62247,32YibHelVr8zJgie61Xh0T,Jamie Cullum,World's Best Christmas Playlist,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,j-pop
64591,32YibHelVr8zJgie61Xh0T,Jamie Cullum,World's Best Christmas Playlist,It's Christmas,0,180626,False,0.534,0.533,5,-6.161,0,0.047,0.5,0.0,0.0875,0.478,136.854,4,jazz
5955,32ZbPcbfWlATM4UGtxGUS8,Kenma,"Unravel (From ""Tokyo Ghoul"") [Lofi Remix]","Unravel (From ""Tokyo Ghoul"") - Lofi Remix",44,95502,False,0.568,0.0961,7,-29.214,0,0.0496,0.812,0.944,0.135,0.344,67.021,4,anime
44167,32fEW4jygJjjnZh2iBa5IR,Linkin Park,Meteora (Bonus Edition),Easier to Run,57,204173,False,0.545,0.861,3,-4.819,0,0.034,0.0624,0.0,0.131,0.279,105.017,4,grunge
71621,32fEW4jygJjjnZh2iBa5IR,Linkin Park,Meteora (Bonus Edition),Easier to Run,57,204173,False,0.545,0.861,3,-4.819,0,0.034,0.0624,0.0,0.131,0.279,105.017,4,metal
41461,32if1HxSotoQJtS81Dv5Ev,Graveyard Train,Hollow,The End of The World,23,389933,True,0.472,0.646,9,-8.975,0,0.0308,0.418,0.0151,0.6,0.356,135.086,3,goth
30732,32il27dOrLpIru8Evp4Pu7,Marshmello;Mae Muller;Trippie Redd,American Psycho (with Mae Muller feat. Trippie Redd),American Psycho (with Mae Muller feat. Trippie Redd),67,153195,False,0.617,0.514,9,-7.099,1,0.0722,0.0154,0.0,0.118,0.365,81.067,4,edm
31822,32il27dOrLpIru8Evp4Pu7,Marshmello;Mae Muller;Trippie Redd,American Psycho (with Mae Muller feat. Trippie Redd),American Psycho (with Mae Muller feat. Trippie Redd),67,153195,False,0.617,0.514,9,-7.099,1,0.0722,0.0154,0.0,0.118,0.365,81.067,4,electro
53775,32il27dOrLpIru8Evp4Pu7,Marshmello;Mae Muller;Trippie Redd,American Psycho (with Mae Muller feat. Trippie Redd),American Psycho (with Mae Muller feat. Trippie Redd),67,153195,False,0.617,0.514,9,-7.099,1,0.0722,0.0154,0.0,0.118,0.365,81.067,4,house
83080,32il27dOrLpIru8Evp4Pu7,Marshmello;Mae Muller;Trippie Redd,American Psycho (with Mae Muller feat. Trippie Redd),American Psycho (with Mae Muller feat. Trippie Redd),67,153195,False,0.617,0.514,9,-7.099,1,0.0722,0.0154,0.0,0.118,0.365,81.067,4,progressive-house
5334,32nW0L3AHrEasXxB4y4kt4,中野家の五つ子,Gotoubun no Katachi / Hatsukoi (Special Edition),Gotoubun no Katachi,52,243733,False,0.509,0.889,7,-2.174,1,0.0435,0.0805,2.06e-05,0.183,0.859,158.006,4,anime
73327,32nw9Qc5rYjsPWGLy14Yh5,Enrico Sangiuliano,Astral Projection,Astral Projection,47,483960,False,0.798,0.738,6,-8.357,0,0.0606,0.0182,0.941,0.11,0.325,124.981,4,minimal-techno
109783,32nw9Qc5rYjsPWGLy14Yh5,Enrico Sangiuliano,Astral Projection,Astral Projection,47,483960,False,0.798,0.738,6,-8.357,0,0.0606,0.0182,0.941,0.11,0.325,124.981,4,techno
12317,331aol4yMUVA93MsVBZV9R,Justin Lo,側田,命硬,52,217013,False,0.495,0.503,3,-6.838,1,0.032,0.67,0.0,0.14,0.333,185.088,3,cantopop
55695,3329kOf7VS9xXjC1LqzEtQ,Rishabh;Poorva Thakur;Enchant Music,"Maine tujhe Dekha, Jitni Tu Milti Jaaye (Jhoom)","Maine tujhe Dekha, Jitni Tu Milti Jaaye (Jhoom)",45,149600,False,0.656,0.47,7,-9.747,1,0.0439,0.849,0.0,0.456,0.538,144.0,4,indian
52558,333tzqrVZLbgtlsQLxbcjZ,Ray Price,The Essential Ray Price,Release Me,12,161013,False,0.719,0.221,7,-10.509,1,0.0318,0.918,1.37e-06,0.137,0.558,129.017,4,honky-tonk
44940,3374WtLJ1MFb0KomobKchE,Shinedown,The Studio Album Collection,Devour,25,229973,False,0.337,0.981,8,-3.54,1,0.141,6.68e-05,0.000717,0.0697,0.228,176.995,4,grunge
1389,337tTnKLdmVdLYjMcllLqR,Lafayette Afro Rock Band,Malik,Avi-Vo - Remastered,21,215322,False,0.709,0.868,0,-6.436,1,0.0486,0.428,0.814,0.131,0.693,118.125,4,afrobeat
45564,339GdUcvlp87ezhYF5evR6,Andrew Foy,Best Covers,Girls Like You,26,196024,False,0.708,0.172,0,-18.196,1,0.0699,0.887,0.909,0.11,0.324,124.888,4,guitar
84063,33ChkGU26Kcs4M16oAJLTB,The Beach Boys,Christmas Classics,Frosty The Snowman - 1991 Remix,0,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,psych-rock
91536,33ChkGU26Kcs4M16oAJLTB,The Beach Boys,Christmas Classics,Frosty The Snowman - 1991 Remix,0,114551,False,0.426,0.473,5,-7.924,1,0.0335,0.353,0.0,0.0234,0.937,181.752,4,rock
40627,33Co3y1LoRPN3E643RTvAW,Marcos Antônio,Perfil do Louvor,O Galileu,39,279824,False,0.616,0.667,9,-5.814,1,0.0312,0.666,0.0,0.201,0.526,108.143,4,gospel
44536,33HWtZD6EDwIIksyiyNSku,Staind,The Illusion of Progress,Save Me,31,292853,True,0.499,0.777,6,-5.09,0,0.0323,0.00102,0.0333,0.122,0.119,103.048,4,grunge
75002,33JFCwEvVejNIxGwHMakbk,Jacob's Piano,Mariage d'Amour,Mariage d'Amour,55,269629,False,0.303,0.178,7,-20.756,0,0.0467,0.972,0.941,0.0836,0.218,162.93,4,new-age
79215,33JFCwEvVejNIxGwHMakbk,Jacob's Piano,Mariage d'Amour,Mariage d'Amour,55,269629,False,0.303,0.178,7,-20.756,0,0.0467,0.972,0.941,0.0836,0.218,162.93,4,piano
28725,33LQdszht4rDfgmOSth8W0,ILLENIUM;Tom DeLonge;Angels & Airwaves,Fallen Embers,Paper Thin,50,197062,False,0.557,0.781,1,-3.841,1,0.0925,0.00384,0.0,0.143,0.779,155.924,4,dub
29585,33LQdszht4rDfgmOSth8W0,ILLENIUM;Tom DeLonge;Angels & Airwaves,Fallen Embers,Paper Thin,50,197062,False,0.557,0.781,1,-3.841,1,0.0925,0.00384,0.0,0.143,0.779,155.924,4,dubstep
69238,33OpnJIOzK24V5uH58cvQ1,Havoc Mathan;Havoc Naven;John Dice,Best of Havoc Brothers,Sandiyar Kathai,38,367412,False,0.839,0.848,2,-8.863,0,0.132,0.374,0.0,0.0495,0.647,98.009,4,malay
28890,33OvldxXEXdFIDA5fL2r6k,Cidade Verde Sounds;Oriente;Pele MilFlows,Umdo12,Meu Espirito Voa,25,245240,False,0.824,0.489,9,-6.763,1,0.0974,0.539,0.0,0.103,0.577,93.963,4,dub
73998,33Sa68125mjoyEV8pRYgN2,Simina Grigoriu;Moe Danger;Paul Kalkbrenner,Shark Island,Shark Island - Paul Kalkbrenner Remix,18,441109,False,0.779,0.574,2,-10.288,1,0.0518,0.0343,0.74,0.122,0.263,127.014,4,minimal-techno
76615,33SwWScAR3p0ziK5m0jQBT,Andrea Bocelli,Cinema (Special Edition),"L'amore è una cosa meravigliosa - From ""Love Is A Many-Splendored Thing""",21,203662,False,0.205,0.338,0,-10.787,0,0.0319,0.863,2.02e-05,0.11,0.148,83.191,4,opera
97318,33T8SeqYqujyw09xA4Y9Tu,Guilherme & Santiago;Hugo & Guilherme,E Daí / Tá Se Achando (Ao Vivo),E Daí / Tá Se Achando - Ao Vivo,49,231928,False,0.414,0.925,2,-4.699,1,0.226,0.0539,0.0,0.794,0.624,139.811,4,sertanejo
9557,33Y1jukFR76pj7TXFTHQBJ,Fresno,Revanche,Porto Alegre,44,227973,False,0.405,0.76,5,-4.283,0,0.0332,0.0985,0.0,0.382,0.181,79.911,4,brazil
33287,33Y1jukFR76pj7TXFTHQBJ,Fresno,Revanche,Porto Alegre,44,227973,False,0.405,0.76,5,-4.283,0,0.0332,0.0985,0.0,0.382,0.181,79.911,4,emo
87408,33Y1jukFR76pj7TXFTHQBJ,Fresno,Revanche,Porto Alegre,44,227973,False,0.405,0.76,5,-4.283,0,0.0332,0.0985,0.0,0.382,0.181,79.911,4,r-n-b
97635,33acPRmJHlRdLxO8t4S63w,Loubet,"Farra dos Brabu, Vol. 02",Motel dos Bruto,45,166339,False,0.836,0.837,11,-4.328,0,0.196,0.227,0.0,0.0756,0.834,105.074,4,sertanejo
113712,33cxZe0ojty9oB0tvVcNOh,Hillsong Kids,Can You Believe It!?,Ask Seek Knock,38,203440,False,0.658,0.575,9,-7.546,1,0.0276,0.00386,0.0,0.135,0.82,100.026,4,world-music
92635,33kSQpLXzz9S99OwfjYcO1,Johnnie Ray,I Cry For You,Somebody Stole My Gal,28,140573,False,0.776,0.315,8,-11.6,1,0.0513,0.89,4.94e-05,0.23,0.72,108.864,4,rockabilly
6871,33s79TvOucGLnJLjAX7N4b,Primordial,Where Greater Men Have Fallen,Come the Flood,17,436633,False,0.211,0.969,4,-4.581,1,0.0972,0.00014,0.00545,0.347,0.0503,101.464,3,black-metal
65385,33vfE5bxDMHpOFHMSgxehR,Stray Kids,MAXIDENT,"Can't Stop (Seungmin, I.N)",73,209666,False,0.645,0.87,1,-3.087,1,0.0465,0.00522,1.12e-06,0.101,0.79,119.973,4,k-pop
68737,33wiWULOgZ7ZW6ewOrxbWv,Dvice,U LA LA,U LA LA,45,187221,True,0.651,0.622,2,-7.701,0,0.0803,0.0862,0.0,0.11,0.298,139.765,4,latino
88882,33wiWULOgZ7ZW6ewOrxbWv,Dvice,U LA LA,U LA LA,45,187221,True,0.651,0.622,2,-7.701,0,0.0803,0.0862,0.0,0.11,0.298,139.765,4,reggae
89781,33wiWULOgZ7ZW6ewOrxbWv,Dvice,U LA LA,U LA LA,45,187221,True,0.651,0.622,2,-7.701,0,0.0803,0.0862,0.0,0.11,0.298,139.765,4,reggaeton
31958,340UVheS8z3ncW9TTUhAbc,Halsey,Nightmare,Nightmare,68,231998,True,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,4,electro
56507,340UVheS8z3ncW9TTUhAbc,Halsey,Nightmare,Nightmare,68,231998,True,0.611,0.622,9,-5.075,0,0.0734,0.0188,0.0,0.359,0.538,146.11,4,indie-pop
77198,341GYXColngGhf4hfCO15y,Thiaguinho,Meu Nome É Thiago André (Ao Vivo),Um Dia De Domingo - Ao Vivo,50,256618,False,0.527,0.568,0,-8.603,0,0.0462,0.564,0.0,0.529,0.449,143.933,4,pagode
84483,341b9JIDHZ3oaMVNwS0OsA,The Velvet Underground,VU,Stephanie Says,55,169053,False,0.558,0.204,0,-20.49,1,0.0333,0.851,0.000709,0.129,0.554,112.531,4,psych-rock
51605,342pJxy678kgQrZXCL9RG7,Yo Yo Honey Singh,Urvashi,Urvashi,60,215483,False,0.792,0.703,0,-4.343,1,0.0368,0.195,0.0,0.072,0.634,105.995,4,hip-hop
80553,342pJxy678kgQrZXCL9RG7,Yo Yo Honey Singh,Urvashi,Urvashi,60,215483,False,0.792,0.703,0,-4.343,1,0.0368,0.195,0.0,0.072,0.634,105.995,4,pop-film
47555,3439OLNIeD3y68kVuoZUO5,Mötley Crüe,"Girls, Girls, Girls","Girls, Girls, Girls",26,270533,False,0.599,0.922,7,-4.887,1,0.0739,0.025,5.82e-05,0.356,0.514,140.098,4,hard-rock
71907,3439OLNIeD3y68kVuoZUO5,Mötley Crüe,"Girls, Girls, Girls","Girls, Girls, Girls",26,270533,False,0.599,0.922,7,-4.887,1,0.0739,0.025,5.82e-05,0.356,0.514,140.098,4,metal
110417,346EyByIOtfAgGjQg6CEEi,Capital Monkey;Klopfgeister,Tomorrow - Single,Tomorrow,39,452173,False,0.75,0.892,0,-7.801,1,0.138,0.00742,0.747,0.139,0.046,137.998,4,trance
78670,346iuGigv691e0llhmAxuw,Brings,Mir sin widder do,Mir sin widder do,28,267847,False,0.558,0.809,9,-5.749,1,0.0329,0.197,0.0,0.924,0.634,79.988,4,party
689,348ooLg3LgeDkJVh6zzib8,Frank Turner,England Keep My Bones (Deluxe Edition),Eulogy,28,94466,False,0.284,0.108,7,-9.352,1,0.0473,0.674,4.65e-06,0.204,0.282,148.956,3,acoustic
58224,34AAdGo3vKl59Dj4H8tXzW,KMFDM,Nihil,Beast,27,306720,False,0.512,0.863,0,-5.068,0,0.04,7.19e-06,0.187,0.204,0.279,119.859,4,industrial
4641,34DFDdLAZRM18ARHGHYCt2,Little Symphony,Serenity,Harendra,27,144761,False,0.199,0.12,0,-23.949,1,0.0514,0.814,0.85,0.115,0.3,71.151,3,ambient
45280,34DFDdLAZRM18ARHGHYCt2,Little Symphony,Serenity,Harendra,27,144761,False,0.199,0.12,0,-23.949,1,0.0514,0.814,0.85,0.115,0.3,71.151,3,guitar
74881,34IqERodcAzU3BI5K5Omu9,Roberto Carlos,Un Gato En La Oscuridad,Jesucristo (Jesús Cristo),39,197066,False,0.538,0.443,11,-15.545,0,0.0615,0.198,0.0,0.0877,0.731,104.749,4,mpb
52843,34OMCMFNcDM3sxz5xghISu,Lefty Frizzell,"The Complete Columbia Recording Sessions, Vol. 9 - 1968-1972",It's Raining All over the World,11,186293,False,0.556,0.273,3,-13.41,1,0.0267,0.874,0.218,0.287,0.469,92.294,3,honky-tonk
90138,34TBrYxr2f00MpEsEvLEs3,Ricardo Ceratto,Los Autenticos Exitos De,Me Estoy Acostumbrando a Ti,42,194706,False,0.523,0.404,3,-12.686,1,0.0407,0.753,0.0,0.428,0.739,76.224,4,rock-n-roll
21138,34Y6o5Ugl8umgo0315i6q7,Skeng,Life Changes,Life Changes,2,207981,False,0.716,0.29,8,-6.378,1,0.128,0.692,0.0189,0.106,0.423,185.908,4,dancehall
60034,34Y6o5Ugl8umgo0315i6q7,Skeng,Life Changes,Life Changes,2,207981,False,0.716,0.29,8,-6.378,1,0.128,0.692,0.0189,0.106,0.423,185.908,4,j-dance
34192,34a89MbC7QXsUsLkljLgXX,Tom Petty,80s Bangers Vol. 1,Free Fallin',1,255680,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,4,folk
91781,34a89MbC7QXsUsLkljLgXX,Tom Petty,80s Bangers Vol. 1,Free Fallin',1,255680,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,4,rock
99294,34a89MbC7QXsUsLkljLgXX,Tom Petty,80s Bangers Vol. 1,Free Fallin',1,255680,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,4,singer-songwriter
102293,34a89MbC7QXsUsLkljLgXX,Tom Petty,80s Bangers Vol. 1,Free Fallin',1,255680,False,0.619,0.504,5,-11.562,1,0.025,0.0614,0.0,0.06,0.568,84.335,4,songwriter
25111,34cmEDq5SNUTBwELbIiDeh,CHIC,Slow Down Soul,A Warm Summer Night,0,364853,False,0.591,0.569,9,-12.68,0,0.0468,0.397,0.0111,0.175,0.495,135.98,4,disco
37567,34cmEDq5SNUTBwELbIiDeh,CHIC,Slow Down Soul,A Warm Summer Night,0,364853,False,0.591,0.569,9,-12.68,0,0.0468,0.397,0.0111,0.175,0.495,135.98,4,funk
103678,34cmEDq5SNUTBwELbIiDeh,CHIC,Slow Down Soul,A Warm Summer Night,0,364853,False,0.591,0.569,9,-12.68,0,0.0468,0.397,0.0111,0.175,0.495,135.98,4,soul
57046,34da5Qqshstk7LI1wNe0LV,Roshan Sebastian;Kevin Jason,Poovukkul Olindhirukkum - Jeans,Poovukkul Olindhirukkum - Jeans,65,130815,False,0.694,0.339,7,-13.464,1,0.0378,0.514,0.0,0.133,0.221,89.95,4,indie
56049,34da5Qqshstk7LI1wNe0LV,Roshan Sebastian;Kevin Jason,Poovukkul Olindhirukkum - Jeans,Poovukkul Olindhirukkum - Jeans,65,130815,False,0.694,0.339,7,-13.464,1,0.0378,0.514,0.0,0.133,0.221,89.95,4,indie-pop
81980,34da5Qqshstk7LI1wNe0LV,Roshan Sebastian;Kevin Jason,Poovukkul Olindhirukkum - Jeans,Poovukkul Olindhirukkum - Jeans,65,130815,False,0.694,0.339,7,-13.464,1,0.0378,0.514,0.0,0.133,0.221,89.95,4,pop
151,34dnNAUoIPcwnK0RtVMBWZ,Tyler Ward;Lindsey Stirling;Kina Grannis,"Tyler Ward Covers, Vol. 5",The Scientist,47,276575,False,0.453,0.295,7,-12.881,1,0.0291,0.518,0.00011,0.293,0.14,146.022,4,acoustic
91348,34i7NHDEXFHbmbT8Zc9LRO,The Police,(70's) Seventies Collected Volume 2,Can't Stand Losing You - Remastered 2003,0,178426,False,0.736,0.793,2,-5.305,0,0.29,0.0633,0.000815,0.0531,0.912,141.96,4,rock
5378,34o9rDFXv6bFX5qtkySnRQ,Hiroyuki Sawano,"TV Anime ""Attack on Titan"" Original Soundtrack",Counter Attack-Mankind,48,366586,False,0.345,0.849,6,-9.816,0,0.0735,0.00658,0.875,0.36,0.185,110.009,4,anime
2439,34p4d1RRVLvfg1xKEJfPvW,Moderatto;KAROL G,Halloween 2022 Perreo Vol. 5,Caballero,0,193106,False,0.694,0.853,4,-4.207,0,0.107,0.0367,9.89e-05,0.352,0.74,93.08,4,alt-rock
3739,34p4d1RRVLvfg1xKEJfPvW,Moderatto;KAROL G,Halloween 2022 Perreo Vol. 5,Caballero,0,193106,False,0.694,0.853,4,-4.207,0,0.107,0.0367,9.89e-05,0.352,0.74,93.08,4,alternative
67922,34p4d1RRVLvfg1xKEJfPvW,Moderatto;KAROL G,Halloween 2022 Perreo Vol. 5,Caballero,0,193106,False,0.694,0.853,4,-4.207,0,0.107,0.0367,9.89e-05,0.352,0.74,93.08,4,latin
61533,34pOhLWeW2w2XPzMdn1f2C,Keyakizaka46,永遠より長い一瞬 ~あの頃、確かに存在した私たち~(Complete Edition),世界には愛しかない,21,296400,False,0.494,0.95,7,-2.949,1,0.0845,0.0554,8.45e-06,0.197,0.473,135.94,3,j-idol
66556,34pzqqFEBkVExV8teE0gPn,Poop Emoji,The Yoshi Song,The Yoshi Song,9,69839,False,0.89,0.707,1,-8.17,1,0.106,0.322,0.0,0.193,0.875,105.001,4,kids
108018,34srI0VWaGbqcaAu2TAtli,Jaska Mäkynen,Espanjan Yöt,Kaunein katse,30,187386,False,0.518,0.554,0,-7.104,0,0.0253,0.358,0.0,0.485,0.483,94.991,3,tango
59763,34tXGq5CuKu9hk6WKtWUtu,Dariush Dolat-Shahi,Otashgah: Place of Fire,Otashgah,0,1149106,False,0.269,0.605,8,-18.124,0,0.247,0.906,0.611,0.119,0.0365,119.101,3,iranian
66721,34u4AYSubFp7IOIInmrWTm,The Jamborees,The Wheels On the Bus,Ride a Cock Horse,10,78066,False,0.86,0.279,0,-12.484,1,0.0585,0.218,0.0,0.0908,0.986,97.429,3,kids
1966,34udfDpMhPKGji6QeMNjcK,The Souljazz Orchestra,Rising Sun,Agbara,16,301986,False,0.683,0.923,9,-6.454,0,0.0491,0.204,0.834,0.334,0.892,120.004,4,afrobeat
80826,34wsgkPMRk3xIfHdwtezbf,Sonu Nigam;Mahalakshmi Iyer,Salaam-E-Ishq,Tainu Leke,58,273577,False,0.796,0.94,7,-6.858,1,0.0804,0.17,0.000168,0.249,0.699,117.008,4,pop-film
61184,34zthZs12GJq9OcmFnUqB2,=LOVE,全部、内緒。 (Special Edition),24/7,27,215213,False,0.728,0.821,1,-3.407,1,0.0559,0.141,1.46e-06,0.0833,0.73,130.018,4,j-idol
9631,354j6LPNLlWsKvQJQuye0X,Raul Seixas,E-Collection,O carimbador maluco,46,140666,False,0.673,0.846,7,-7.918,1,0.145,0.199,0.0,0.408,0.772,148.118,4,brazil
74224,354j6LPNLlWsKvQJQuye0X,Raul Seixas,E-Collection,O carimbador maluco,46,140666,False,0.673,0.846,7,-7.918,1,0.145,0.199,0.0,0.408,0.772,148.118,4,mpb
87314,354j6LPNLlWsKvQJQuye0X,Raul Seixas,E-Collection,O carimbador maluco,46,140666,False,0.673,0.846,7,-7.918,1,0.145,0.199,0.0,0.408,0.772,148.118,4,r-n-b
54360,358JzXANgj0LSRMbmPkoJZ,Ochre,Isolette,Paper Unicorn,11,164288,False,0.436,0.383,2,-14.495,0,0.0279,0.114,0.953,0.0978,0.0495,98.019,3,idm
80965,35BIhZtcbYdYtVJz7tVbrG,Himesh Reshammiya,Aap Ki Khatir (Original Motion Picture Soundtrack),Aap Ki Khatir,56,296840,False,0.755,0.67,8,-11.099,0,0.0426,0.00309,0.0,0.0674,0.856,119.997,4,pop-film
14368,35DvjF6c57sSpt4CLByb7n,The Kiboomers,Baby Sleep Music,Are You Sleeping?,53,109914,False,0.449,0.0816,5,-24.709,1,0.042,0.862,0.00488,0.0887,0.0613,99.99,4,children
47787,35EGJJhFbcdlWIMF1azyBc,Pitty,A Trupe Delirante No Circo Voador Ao Vivo,Se Você Pensa - Ao Vivo,36,193653,False,0.394,0.92,2,-6.537,1,0.0397,0.000733,3.85e-06,0.638,0.436,112.325,4,hard-rock
92885,35FdyUxBYDgm1cXCNf23kc,The Baseballs,The Sun Sessions,Thinking Out Loud,23,253945,False,0.737,0.836,5,-8.039,0,0.0442,0.379,4.57e-06,0.305,0.853,105.994,4,rockabilly
16155,35Krmwgrk5mTqD0mptXlU5,Bombay Jayashri,Patchai Kili Muthucharam (Original Motion Picture Soundtrack),Unakkul Naane,43,281103,False,0.701,0.559,7,-12.297,0,0.0537,0.752,0.00077,0.0935,0.542,112.99,4,classical
55849,35Krmwgrk5mTqD0mptXlU5,Bombay Jayashri,Patchai Kili Muthucharam (Original Motion Picture Soundtrack),Unakkul Naane,43,281103,False,0.701,0.559,7,-12.297,0,0.0537,0.752,0.00077,0.0935,0.542,112.99,4,indian
43175,35LY1yxjSvjQ3lbwNvQgJh,Soulfly,Metal,Bastard,0,237586,True,0.27,0.963,6,-4.584,0,0.117,0.00678,0.0209,0.0828,0.186,94.832,4,groove
58079,35LY1yxjSvjQ3lbwNvQgJh,Soulfly,Metal,Bastard,0,237586,True,0.27,0.963,6,-4.584,0,0.117,0.00678,0.0209,0.0828,0.186,94.832,4,industrial
22144,35OKb5Kp34H1DHPU5JtIbE,DeadSquad,Horror Vision (original version 2009),Dominasi Belati,30,225146,True,0.319,0.949,1,-7.334,1,0.16,0.0329,7.96e-05,0.508,0.265,140.189,4,death-metal
68892,35PmZvjwN4KEhxqbRUxvLk,Canticuénticos,Canticuénticos Embrujados,Hormigas de Ciudad,40,131760,False,0.393,0.384,9,-8.939,1,0.0687,0.888,0.0,0.467,0.648,78.919,1,latino
672,35TStN96CwcjFedErjW8Wq,Will Moore,Classical Guitar Lullabies Volume 1,Waltzing Matilda,48,148127,False,0.625,0.285,0,-13.819,1,0.0524,0.897,0.91,0.108,0.173,141.611,4,acoustic
45208,35TStN96CwcjFedErjW8Wq,Will Moore,Classical Guitar Lullabies Volume 1,Waltzing Matilda,48,148127,False,0.625,0.285,0,-13.819,1,0.0524,0.897,0.91,0.108,0.173,141.611,4,guitar
110972,35UWbzEKncOdB4Wwe9GaBt,Roger Shah;Sian Evans,Hide U (Jerome Isma-Ae 2022 Remix),Hide U - Jerome Isma-Ae 2022 Remix,45,253548,False,0.628,0.839,0,-8.011,1,0.0481,0.0015,0.497,0.0644,0.156,124.002,4,trance
11806,35Vb6CUvrLrpC9JOmh5NhH,Adele,Send My Love (To Your New Lover),Send My Love (To Your New Lover),42,223078,False,0.688,0.533,6,-8.363,0,0.0865,0.0355,3.48e-06,0.172,0.567,164.069,4,british
105103,35Y8cKrF1T4fvkWkfEXCZM,Lovely Rascals,Heart-Shaped,Heart-Shaped,44,168000,False,0.699,0.306,11,-13.613,0,0.0695,0.943,0.916,0.0991,0.306,79.99,4,study
3057,35dGLgPbz4j896kxOaVS27,Oliver Tree;Robin Schulz,Upbeat Pop,Miss You,0,206000,True,0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,4,alternative
